celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,week_total_score,week_rank,week_percent,week_num,is_valid,is_eliminated,judge_score_std,age_zscore,remaining_weeks,cumulative_rank,elimination_risk,weeks_participated,relative_performance,predicted_fan_vote_score,elimination_prob,judge_rank,fan_rank,combined_rank,rank_eliminated,rank_placement,judge_percent,fan_percent,combined_percent,pct_eliminated,pct_placement,methods_agree,rank_correct,pct_correct
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,week3,24.0,6.0,0.0941176470588235,3,True,0,3.789938833759242,-0.6961420802911471,9,2.6,0.6666666666666666,5,0.2158825917964121,98.55422503962228,0.0144577496037773,6.0,1.0,7.0,False,4.0,0.09411764705882353,0.10507476146182458,0.19919240852064812,False,6.0,True,True,True
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,week3,24.0,6.0,0.0941176470588235,3,True,0,3.789938833759242,1.428923217439723,9,6.6,0.6666666666666666,5,0.2158825917964121,90.91155769260158,0.0908844230739843,6.0,9.0,15.0,False,8.0,0.09411764705882353,0.09692644059483567,0.1910440876536592,False,8.0,True,True,True
Bill Nye,Tyne Stecklein,TV Personality,Washington D.C.,United States,57,17,Eliminated Week 3,11,week3,16.0,10.0,0.0627450980392156,3,True,1,3.789938833759242,1.5022013311545803,9,11.333333333333334,1.1111111111111112,3,-1.8949694168796216,31.59602625270973,0.6840397374729027,10.0,11.0,21.0,True,11.0,0.06274509803921569,0.03368647990799265,0.09643157794720833,True,11.0,True,True,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,week3,27.0,1.0,0.1058823529411764,3,True,0,3.789938833759242,-0.6228639665762895,9,4.666666666666667,0.1111111111111111,3,1.0074520950499246,97.59976324316747,0.024002367568325,1.0,5.0,6.0,False,2.0,0.10588235294117647,0.10405715064355076,0.20993950358472724,False,1.0,True,True,True
Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,17,Eliminated Week 5,9,week3,26.0,2.0,0.1019607843137254,3,True,0,3.789938833759242,-0.4030296254317167,9,3.333333333333333,0.2222222222222222,3,0.7435955939654205,97.70795215941796,0.0229204784058204,2.0,2.0,4.0,False,1.0,0.10196078431372549,0.10417249754586025,0.20613328185958574,False,2.0,True,True,True
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,week3,26.0,2.0,0.1019607843137254,3,True,0,3.789938833759242,-0.91597642143572,9,1.8,0.2222222222222222,5,0.7435955939654205,97.60608304614983,0.0239391695385016,2.0,4.0,6.0,False,2.0,0.10196078431372549,0.10406388857681126,0.20602467289053675,False,3.0,True,True,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,week3,25.0,4.0,0.0980392156862745,3,True,0,3.789938833759242,0.183195284287144,9,2.6666666666666665,0.4444444444444444,3,0.4797390928809163,97.65843412668636,0.0234156587331362,4.0,3.0,7.0,False,4.0,0.09803921568627451,0.10411970330517457,0.20215891899144908,False,4.0,True,True,True
Jack Osbourne,Cheryl Burke,TV Personality,Unknown,England,27,17,3rd Place,3,week3,22.0,9.0,0.0862745098039215,3,True,0,3.789938833759242,-0.6961420802911471,9,4.6,1.0,5,-0.3118304103725963,92.5083184252754,0.0749168157472459,9.0,8.0,17.0,False,9.0,0.08627450980392157,0.09862884607800858,0.18490335588193013,False,9.0,True,True,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,week3,24.0,6.0,0.0941176470588235,3,True,0,3.789938833759242,0.4763077391465743,9,5.5,0.6666666666666666,4,0.2158825917964121,95.87490258038416,0.0412509741961582,6.0,6.0,12.0,False,7.0,0.09411764705882353,0.10221816989337006,0.1963358169521936,False,7.0,True,True,True
"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Unknown,Chile,25,17,Eliminated Week 7,8,week3,25.0,4.0,0.0980392156862745,3,True,0,3.789938833759242,-0.8426983077208623,9,5.666666666666667,0.4444444444444444,3,0.4797390928809163,95.56248283321524,0.0443751716678476,4.0,7.0,11.0,False,6.0,0.09803921568627451,0.10188507985693032,0.19992429554320484,False,5.0,True,True,True
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,17,Eliminated Week 4,10,week3,16.0,10.0,0.0627450980392156,3,True,0,3.789938833759242,2.74792926430716,9,9.333333333333334,1.1111111111111112,3,-1.8949694168796216,42.36409257397041,0.5763590742602959,10.0,10.0,20.0,False,10.0,0.06274509803921569,0.04516698213564133,0.10791208017485701,False,10.0,True,True,True
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,week4,27.0,1.0,0.1139240506329113,4,True,0,2.9832867780352594,-0.6961420802911471,8,2.333333333333333,0.125,6,1.106162513204085,98.49767197458452,0.0150232802541547,1.0,2.0,3.0,False,2.0,0.11392405063291139,0.11674791495778394,0.23067196559069533,False,2.0,True,True,True
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,week4,21.0,8.0,0.0886075949367088,4,True,0,2.9832867780352594,1.428923217439723,8,6.833333333333333,1.0,6,-0.9050420562578876,76.48826114442132,0.2351173885557868,8.0,8.0,16.0,False,8.0,0.08860759493670886,0.09066046768762057,0.17926806262432943,False,8.0,True,True,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,week4,21.0,8.0,0.0886075949367088,4,True,0,2.9832867780352594,-0.6228639665762895,8,5.5,1.0,4,-0.9050420562578876,75.30589481920447,0.2469410518079552,8.0,9.0,17.0,False,9.0,0.08860759493670886,0.08925902539545165,0.1778666203321605,False,9.0,True,True,True
Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,17,Eliminated Week 5,9,week4,24.0,4.0,0.1012658227848101,4,True,0,2.9832867780352594,-0.4030296254317167,8,3.5,0.5,4,0.1005602284730988,92.82192523431266,0.0717807476568734,4.0,7.0,11.0,False,7.0,0.10126582278481013,0.11002053161489479,0.21128635439970492,False,7.0,True,True,True
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,week4,27.0,1.0,0.1139240506329113,4,True,0,2.9832867780352594,-0.91597642143572,8,1.6666666666666667,0.125,6,1.106162513204085,99.17818461947344,0.0082181538052657,1.0,1.0,2.0,False,1.0,0.11392405063291139,0.11755451709162613,0.2314785677245375,False,1.0,True,True,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,week4,27.0,1.0,0.1139240506329113,4,True,0,2.9832867780352594,0.183195284287144,8,2.25,0.125,4,1.106162513204085,98.47643570992534,0.0152356429007465,1.0,3.0,4.0,False,3.0,0.11392405063291139,0.11672274390987236,0.23064679454278375,False,3.0,True,True,True
Jack Osbourne,Cheryl Burke,TV Personality,Unknown,England,27,17,3rd Place,3,week4,24.0,4.0,0.1012658227848101,4,True,0,2.9832867780352594,-0.6961420802911471,8,4.5,0.5,6,0.1005602284730988,94.48879256644234,0.0551120743355765,4.0,6.0,10.0,False,6.0,0.10126582278481013,0.11199624618394165,0.21326206896875177,False,6.0,True,True,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,week4,24.0,4.0,0.1012658227848101,4,True,0,2.9832867780352594,0.4763077391465743,8,5.2,0.5,5,0.1005602284730988,94.66108695831484,0.0533891304168516,4.0,5.0,9.0,False,5.0,0.10126582278481013,0.11220046432033805,0.21346628710514817,False,5.0,True,True,True
"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Unknown,Chile,25,17,Eliminated Week 7,8,week4,24.0,4.0,0.1012658227848101,4,True,0,2.9832867780352594,-0.8426983077208623,8,5.25,0.5,4,0.1005602284730988,94.823723080281,0.0517627691971899,4.0,4.0,8.0,False,4.0,0.10126582278481013,0.11239323464430336,0.21365905742911348,False,4.0,True,True,True
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,17,Eliminated Week 4,10,week4,18.0,10.0,0.0759493670886076,4,True,1,2.9832867780352594,2.74792926430716,8,9.5,1.25,4,-1.910644340988874,18.93623442212139,0.8106376557787861,10.0,10.0,20.0,True,10.0,0.0759493670886076,0.022444854194167512,0.09839422128277511,True,10.0,True,True,True
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,week5,26.0,6.0,0.1106382978723404,5,True,0,1.964971020425266,-0.6961420802911471,7,2.857142857142857,0.8571428571428571,7,-0.0565459286453311,95.52721374114635,0.0447278625885363,6.0,2.0,8.0,False,5.0,0.11063829787234042,0.12660948258704194,0.23724778045938236,False,5.0,True,True,True
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,week5,24.0,8.0,0.102127659574468,5,True,0,1.964971020425266,1.428923217439723,7,7.0,1.1428571428571428,7,-1.0743726442612964,65.20115008241173,0.3479884991758827,8.0,8.0,16.0,False,8.0,0.10212765957446808,0.08641604368764824,0.18854370326211634,False,8.0,True,True,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,week5,27.0,3.0,0.1148936170212766,5,True,0,1.964971020425266,-0.6228639665762895,7,5.0,0.4285714285714285,5,0.4523674291626514,94.70327065373624,0.0529672934626374,3.0,4.0,7.0,False,3.0,0.1148936170212766,0.1255174481405978,0.24041106516187438,False,3.0,True,True,True
Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,17,Eliminated Week 5,9,week5,28.0,1.0,0.1191489361702127,5,True,1,1.964971020425266,-0.4030296254317167,7,3.0,0.1428571428571428,5,0.961280786970634,66.87360637724517,0.3312639362275483,1.0,7.0,8.0,False,5.0,0.11914893617021277,0.08863267722950038,0.20778161339971316,False,7.0,True,False,False
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,week5,28.0,1.0,0.1191489361702127,5,True,0,1.964971020425266,-0.91597642143572,7,1.5714285714285714,0.1428571428571428,7,0.961280786970634,89.9838265927083,0.100161734072917,1.0,6.0,7.0,False,3.0,0.11914893617021277,0.11926240994504887,0.23841134611526166,False,4.0,True,True,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,week5,26.0,6.0,0.1106382978723404,5,True,0,1.964971020425266,0.183195284287144,7,3.0,0.8571428571428571,5,-0.0565459286453311,91.8527613365354,0.0814723866346459,6.0,5.0,11.0,False,7.0,0.11063829787234042,0.1217394513203588,0.2323777491926992,False,6.0,True,True,True
Jack Osbourne,Cheryl Burke,TV Personality,Unknown,England,27,17,3rd Place,3,week5,27.0,3.0,0.1148936170212766,5,True,0,1.964971020425266,-0.6961420802911471,7,4.285714285714286,0.4285714285714285,7,0.4523674291626514,96.01324776617798,0.0398675223382201,3.0,1.0,4.0,False,1.0,0.1148936170212766,0.12725366045028097,0.24214727747155756,False,1.0,True,True,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,week5,22.0,9.0,0.0936170212765957,5,True,0,1.964971020425266,0.4763077391465743,7,5.833333333333333,1.2857142857142858,6,-2.0921993598772617,59.29844271285734,0.4070155728714266,9.0,9.0,18.0,True,9.0,0.09361702127659574,0.07859273662514883,0.1722097579017446,True,9.0,True,False,False
"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Unknown,Chile,25,17,Eliminated Week 7,8,week5,27.0,3.0,0.1148936170212766,5,True,0,1.964971020425266,-0.8426983077208623,7,4.8,0.4285714285714285,5,0.4523674291626514,95.04931724844344,0.0495068275155655,3.0,3.0,6.0,False,2.0,0.1148936170212766,0.12597609001437426,0.24086970703565086,False,2.0,True,True,True
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,week7,29.5,1.0,0.1331828442437923,7,True,0,1.5797264681854624,-0.6961420802911471,5,2.4444444444444446,0.2,9,1.1473505296660065,93.975457802109,0.0602454219789099,1.0,2.0,3.0,False,2.0,0.13318284424379231,0.14865181562608537,0.28183465986987766,False,2.0,True,True,True
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,week7,25.0,8.0,0.1128668171557562,7,True,0,1.5797264681854624,1.428923217439723,5,7.222222222222222,1.6,9,-1.7012438888151131,72.60024939120682,0.2739975060879318,8.0,6.0,14.0,True,7.0,0.11286681715575621,0.11484018422804954,0.22770700138380573,False,6.0,False,False,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,week7,28.5,3.0,0.128668171557562,7,True,0,1.5797264681854624,-0.6228639665762895,5,4.428571428571429,0.6,7,0.5143295477813132,89.66730134438824,0.1033269865561176,3.0,4.0,7.0,False,4.0,0.12866817155756208,0.14183710788834808,0.2705052794459102,False,4.0,True,True,True
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,week7,29.5,1.0,0.1331828442437923,7,True,0,1.5797264681854624,-0.91597642143572,5,2.0,0.2,9,1.1473505296660065,95.26140726202644,0.0473859273797356,1.0,1.0,2.0,False,1.0,0.13318284424379231,0.15068595013833908,0.2838687943821314,False,1.0,True,True,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,week7,27.0,5.0,0.1218961625282167,7,True,0,1.5797264681854624,0.183195284287144,5,3.142857142857143,1.0,7,-0.4352019250457266,75.78177549433613,0.2421822450566386,5.0,5.0,10.0,False,5.0,0.12189616252821671,0.11987277084963173,0.24176893337784844,False,5.0,True,True,True
Jack Osbourne,Cheryl Burke,TV Personality,Unknown,England,27,17,3rd Place,3,week7,28.5,3.0,0.128668171557562,7,True,0,1.5797264681854624,-0.6961420802911471,5,4.444444444444445,0.6,9,0.5143295477813132,93.96327992005337,0.0603672007994664,3.0,3.0,6.0,False,3.0,0.12866817155756208,0.14863255246610307,0.2773007240236651,False,3.0,True,True,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,week7,26.5,7.0,0.1196388261851015,7,True,0,1.5797264681854624,0.4763077391465743,5,5.875,1.4,8,-0.7517124159880733,60.07590767177749,0.399240923282225,7.0,7.0,14.0,False,7.0,0.11963882618510158,0.09502898905371844,0.21466781523882,False,7.0,True,True,True
"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Unknown,Chile,25,17,Eliminated Week 7,8,week7,27.0,5.0,0.1218961625282167,7,True,1,1.5797264681854624,-0.8426983077208623,5,4.714285714285714,1.0,7,-0.4352019250457266,50.85968663992322,0.4914031336007678,5.0,8.0,13.0,False,6.0,0.12189616252821671,0.08045062974972465,0.20234679227794136,True,8.0,False,False,True
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,week8,28.0,3.0,0.1458333333333333,8,True,0,2.29906813420444,-0.6961420802911471,4,2.5,0.75,10,0.2485479064004807,98.0246272587036,0.019753727412964,3.0,2.0,5.0,False,3.0,0.14583333333333334,0.17055650291403876,0.3163898362473721,False,3.0,True,True,True
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,week8,24.0,7.0,0.125,8,True,0,2.29906813420444,1.428923217439723,4,7.2,1.75,10,-1.4912874384028796,71.77123420306361,0.2822876579693638,7.0,5.0,12.0,True,5.0,0.125,0.12487729928513545,0.24987729928513547,False,6.0,False,False,True
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,week8,27.0,5.0,0.140625,8,True,1,2.29906813420444,-0.6228639665762895,4,4.5,1.25,8,-0.1864109298003593,45.85880063696258,0.5414119936303742,5.0,7.0,12.0,False,5.0,0.140625,0.07979134308595862,0.22041634308595862,True,7.0,False,False,True
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,week8,30.0,1.0,0.15625,8,True,0,2.29906813420444,-0.91597642143572,4,1.9,0.25,10,1.118465578802161,99.32317837603966,0.0067682162396032,1.0,1.0,2.0,False,1.0,0.15625,0.1728158977581879,0.3290658977581879,False,1.0,True,True,True
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,week8,25.0,6.0,0.1302083333333333,8,True,0,2.29906813420444,0.183195284287144,4,3.5,1.5,8,-1.0563286022020395,71.7586433483192,0.282413566516808,6.0,6.0,12.0,False,5.0,0.13020833333333334,0.1248553920133206,0.25506372534665395,False,5.0,True,True,True
Jack Osbourne,Cheryl Burke,TV Personality,Unknown,England,27,17,3rd Place,3,week8,30.0,1.0,0.15625,8,True,0,2.29906813420444,-0.6961420802911471,4,4.1,0.25,10,1.118465578802161,94.39099877169072,0.0560900122830928,1.0,3.0,4.0,False,2.0,0.15625,0.16423422467677343,0.3204842246767734,False,2.0,True,True,True
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,week8,28.0,3.0,0.1458333333333333,8,True,0,2.29906813420444,0.4763077391465743,4,5.555555555555555,0.75,9,0.2485479064004807,93.60655324616695,0.0639344675383303,3.0,4.0,7.0,False,4.0,0.14583333333333334,0.16286934026658537,0.3087026735999187,False,4.0,True,True,True
Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,18,2nd Place,2,week1,24.0,3.0,0.0916030534351145,1,True,0,3.2706222186259444,-0.0556497529695541,10,3.0,0.3,1,0.6624631405998731,51.282486154606765,0.4871751384539323,3.0,2.0,5.0,False,2.0,0.0916030534351145,0.20478044958766645,0.29638350302278094,False,2.0,True,True,True
Billy Dee Williams,Emma Slater,Actor/Actress,New York,United States,76,18,Withdrew,10,week1,15.0,12.0,0.0572519083969465,1,True,1,3.2706222186259444,3.344044246625028,10,12.0,1.2,1,-2.089306828045752,2.01610036261195,0.9798389963738804,12.0,12.0,24.0,True,12.0,0.05725190839694656,0.008050661534326665,0.06530256993127323,True,12.0,True,True,True
Candace Cameron Bure,Mark Ballas,Actor/Actress,California,United States,37,18,3rd Place,3,week1,25.0,2.0,0.0954198473282442,1,True,0,3.2706222186259444,0.1871855327157731,10,2.0,0.2,1,0.9682153593382758,44.64576834264359,0.5535423165735641,2.0,3.0,5.0,False,2.0,0.09541984732824428,0.17827880820423275,0.273698655532477,False,3.0,True,True,True
Charlie White,Sharna Burgess,Athlete,Michigan,United States,26,18,Eliminated Week 9,5,week1,27.0,1.0,0.1030534351145038,1,True,1,3.2706222186259444,-0.7032105147970935,10,1.0,0.1,1,1.5797197968150816,42.10639108049666,0.5789360891950334,1.0,4.0,5.0,False,2.0,0.10305343511450382,0.1681386052537088,0.27119204036821265,False,4.0,True,False,False
Cody Simpson,Witney Carson,Singer/Rapper,Unknown,Australia,17,18,Eliminated Week 5,9,week1,22.0,6.0,0.0839694656488549,1,True,1,3.2706222186259444,-1.4317163718530754,10,6.0,0.6,1,0.0509587031230674,9.392935385090407,0.906070646149096,6.0,7.0,13.0,False,6.0,0.08396946564885496,0.03750772779049296,0.12147719343934793,False,7.0,True,False,False
Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,California,United States,39,18,Eliminated Week 8,6,week1,24.0,3.0,0.0916030534351145,1,True,1,3.2706222186259444,0.3490757231726579,10,3.0,0.3,1,0.6624631405998731,15.05756114595106,0.8494243885404894,3.0,5.0,8.0,False,5.0,0.0916030534351145,0.060127625869492725,0.15173067930460724,False,5.0,True,False,False
Diana Nyad,Henry Byalikov,Athlete,New York,United States,64,18,Eliminated Week 2,12,week1,18.0,11.0,0.0687022900763358,1,True,1,3.2706222186259444,2.3727031038837185,10,11.0,1.1,1,-1.1720501718305436,2.0341834052438834,0.9796581659475612,11.0,11.0,22.0,False,11.0,0.06870229007633588,0.008122870467195408,0.07682516054353129,False,11.0,True,False,False
Drew Carey,Cheryl Burke,Comedian,Ohio,United States,55,18,Eliminated Week 6,8,week1,21.0,7.0,0.0801526717557251,1,True,1,3.2706222186259444,1.6441972468277366,10,7.0,0.7,1,-0.2547935156153353,3.975013375966796,0.960249866240332,7.0,8.0,15.0,False,8.0,0.08015267175572519,0.015872963408860498,0.09602563516458568,False,8.0,True,False,False
James Maslow,Peta Murgatroyd,Actor/Actress,New York,United States,23,18,Eliminated Week 10,4,week1,21.0,7.0,0.0801526717557251,1,True,0,3.2706222186259444,-0.9460458004824208,10,7.0,0.7,1,-0.2547935156153353,13.446476142257591,0.8655352385774241,7.0,6.0,13.0,False,6.0,0.08015267175572519,0.053694265552567864,0.13384693730829306,False,6.0,True,True,True
Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,18,1st Place,1,week1,24.0,3.0,0.0916030534351145,1,True,0,3.2706222186259444,-0.6222654195686511,10,3.0,0.3,1,0.6624631405998731,59.37374834777207,0.4062625165222793,3.0,1.0,4.0,False,1.0,0.0916030534351145,0.23709035563732148,0.328693409072436,False,1.0,True,True,True
